nc_metric,bin,ood_set,clip_fid,n_models,n_methods_input,n_methods_used,n_blocks_used,friedman_stat,friedman_p,significant,top_clique,top_clique_size
wM_etf_diff,low,cifar100,0.19080717366812822,10,22,22,5,97.44901185770755,8.131107242820448e-12,True,"Energy, MLS, NNGuide, NeCo",4
wM_etf_diff,low,cifar10,0.2171741844853313,4,22,22,2,36.11857707509881,0.021204006117403515,True,"Confidence, GE, GEN, GradNorm, MLS, MSR, NeCo, PCE, PE, REN",10
wM_etf_diff,low,tinyimagenet,0.25916467614357813,14,22,22,7,99.5014116318464,3.5353073759470046e-12,True,"Energy, GE, GradNorm, MLS, NeCo",5
wM_etf_diff,low,isun,0.40957509267432773,14,22,22,7,83.19875776397521,2.3415044664317563e-09,True,"Energy, GE, MLS, NNGuide, NeCo",5
wM_etf_diff,low,lsun resize,0.44339047660145725,14,22,22,7,100.36871823828346,2.4835048169617618e-12,True,"Energy, GE, MLS, NNGuide, NeCo",5
wM_etf_diff,low,lsun cropped,0.452894850417105,14,22,22,7,116.89497459062682,2.6418739043387063e-15,True,"Confidence, Energy, NeCo",3
wM_etf_diff,low,places365,0.5321273594354652,14,22,22,7,86.43760587238853,6.596246637946436e-10,True,"Confidence, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, pNML",9
wM_etf_diff,low,textures,0.5468303877588535,14,22,22,7,63.5556182947488,3.645796355355406e-06,True,"Energy, GE, MLS, NNGuide, NeCo",5
wM_etf_diff,low,svhn,0.6846676149471842,14,22,22,7,39.14906832298141,0.009420576955302495,True,"CTMmean, CTMmeanOC, Confidence, Energy, GE, GEN, GradNorm, MLS, MSR, NNGuide, NeCo, PCE, REN",13
wM_etf_diff,mid,cifar10,0.2171741844853313,12,22,22,6,90.893280632411,1.1312729660853288e-10,True,"GEN, MLS, MSR, NeCo, PCE, PE, REN",7
wM_etf_diff,mid,tinyimagenet,0.25916467614357813,12,22,22,6,40.166007905138315,0.007098543098791915,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GradNorm, MLS, NNGuide, NeCo, PE, REN, ViM, fDBD, pNML",14
wM_etf_diff,mid,isun,0.40957509267432773,12,22,22,6,35.82608695652169,0.022869117955941994,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, PCA RecError global, PE, REN, ViM, fDBD, pNML",16
wM_etf_diff,mid,lsun resize,0.44339047660145725,12,22,22,6,38.00790513833988,0.012861134507616773,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo, PCA RecError global, PE, REN, ViM, fDBD, pNML",16
wM_etf_diff,mid,lsun cropped,0.452894850417105,12,22,22,6,54.72727272727269,7.746014043010672e-05,True,"CTMmean, CTMmeanOC, Confidence, GradNorm, KPCA RecError global, fDBD",6
wM_etf_diff,mid,places365,0.5321273594354652,12,22,22,6,65.18577075098813,2.0331461188774235e-06,True,"CTMmean, CTMmeanOC, KPCA RecError global, REN, fDBD",5
wM_etf_diff,mid,textures,0.5468303877588535,12,22,22,6,114.0474308300395,8.719928173094081e-15,True,"CTM, CTMmean, CTMmeanOC, ViM, fDBD",5
wM_etf_diff,mid,svhn,0.6846676149471842,12,22,22,6,96.53754940711457,1.1755387083234517e-11,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, ViM, fDBD",6
wM_etf_diff,high,cifar100,0.19080717366812822,10,22,22,5,103.89011857707516,5.880771040962184e-13,True,CTM,1
wM_etf_diff,high,cifar10,0.2171741844853313,14,22,22,7,119.98475437605873,7.186926486965014e-16,True,"CTM, CTMmean, CTMmeanOC, GEN, MSR, NNGuide, REN, fDBD",8
wM_etf_diff,high,tinyimagenet,0.25916467614357813,4,22,22,2,33.53359683794466,0.04062514056303178,True,"CTM, CTMmean, CTMmeanOC, GradNorm, NNGuide, PCA RecError global, ViM, fDBD, pNML",9
wM_etf_diff,high,isun,0.40957509267432773,14,22,22,7,109.96329757199328,4.786237369652597e-14,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
wM_etf_diff,high,lsun resize,0.44339047660145725,14,22,22,7,107.93054771315644,1.1118475517810455e-13,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
wM_etf_diff,high,lsun cropped,0.452894850417105,14,22,22,7,98.43760587238853,5.44663846019869e-12,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, NNGuide, REN, fDBD",7
wM_etf_diff,high,places365,0.5321273594354652,14,22,22,7,129.61998870694526,1.194495348827539e-17,True,"CTM, NNGuide, REN, fDBD",4
wM_etf_diff,high,textures,0.5468303877588535,14,22,22,7,133.17052512704686,2.6048438349649883e-18,True,"CTMmean, CTMmeanOC",2
wM_etf_diff,high,svhn,0.6846676149471842,14,22,22,7,123.806324110672,1.4244659320359022e-16,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, fDBD",5
