encoder,source,n_per_class,seed,family,variant,ood,trial_key,augrc_base,augrc_var,delta_augrc
clip_vitl14,cifar10,100,1,MLS,global,isun,mls,116.1924,116.2899,-0.0975
clip_vitl14,cifar10,100,1,Energy,global,isun,energy,116.1946,116.2908,-0.0962
clip_vitl14,cifar10,100,1,MSR,global,isun,msr,121.1993,121.0093,0.19
clip_vitl14,cifar10,100,1,GradNorm,global,isun,gradnorm,130.7683,122.3492,8.419
clip_vitl14,cifar10,100,1,Maha,global,isun,maha,126.0801,121.0398,5.0403
clip_vitl14,cifar10,100,1,GradNorm,class pred,isun,gradnorm_cp,130.7683,135.0165,-4.2483
clip_vitl14,cifar10,100,1,Maha,class pred,isun,maha_cp,126.0801,136.7567,-10.6766
clip_vitl14,cifar10,100,1,PCA RecError,class pred,isun,recerr_cp,140.9925,130.5723,10.4202
clip_vitl14,cifar10,100,1,PCA RecError,class,isun,recerr_class,140.9925,132.8975,8.095
clip_vitl14,cifar10,100,1,MLS,global,places365,mls,141.9097,142.9034,-0.9937
clip_vitl14,cifar10,100,1,Energy,global,places365,energy,141.9081,142.9027,-0.9946
clip_vitl14,cifar10,100,1,MSR,global,places365,msr,144.4637,143.6469,0.8167
clip_vitl14,cifar10,100,1,GradNorm,global,places365,gradnorm,262.2869,130.8377,131.4492
clip_vitl14,cifar10,100,1,Maha,global,places365,maha,130.7802,129.28,1.5002
clip_vitl14,cifar10,100,1,GradNorm,class pred,places365,gradnorm_cp,262.2869,131.8524,130.4345
clip_vitl14,cifar10,100,1,Maha,class pred,places365,maha_cp,130.7802,130.1267,0.6535
clip_vitl14,cifar10,100,1,PCA RecError,class pred,places365,recerr_cp,131.0149,129.4046,1.6103
clip_vitl14,cifar10,100,1,PCA RecError,class,places365,recerr_class,131.0149,129.7902,1.2247
clip_vitl14,cifar10,100,1,MLS,global,lsun cropped,mls,129.3744,129.5334,-0.1591
clip_vitl14,cifar10,100,1,Energy,global,lsun cropped,energy,129.3708,129.5293,-0.1585
clip_vitl14,cifar10,100,1,MSR,global,lsun cropped,msr,137.6445,137.7817,-0.1372
clip_vitl14,cifar10,100,1,GradNorm,global,lsun cropped,gradnorm,144.4368,135.3522,9.0846
clip_vitl14,cifar10,100,1,Maha,global,lsun cropped,maha,157.6325,142.1496,15.4828
clip_vitl14,cifar10,100,1,GradNorm,class pred,lsun cropped,gradnorm_cp,144.4368,133.9775,10.4593
clip_vitl14,cifar10,100,1,Maha,class pred,lsun cropped,maha_cp,157.6325,166.2936,-8.6611
clip_vitl14,cifar10,100,1,PCA RecError,class pred,lsun cropped,recerr_cp,179.4376,154.5951,24.8426
clip_vitl14,cifar10,100,1,PCA RecError,class,lsun cropped,recerr_class,179.4376,157.8762,21.5614
clip_vitl14,cifar10,100,1,MLS,global,textures,mls,70.5933,70.6273,-0.034
clip_vitl14,cifar10,100,1,Energy,global,textures,energy,70.592,70.6253,-0.0333
clip_vitl14,cifar10,100,1,MSR,global,textures,msr,79.4761,79.1268,0.3493
clip_vitl14,cifar10,100,1,GradNorm,global,textures,gradnorm,165.9467,68.9356,97.0111
clip_vitl14,cifar10,100,1,Maha,global,textures,maha,71.3396,68.833,2.5066
clip_vitl14,cifar10,100,1,GradNorm,class pred,textures,gradnorm_cp,165.9467,68.1805,97.7662
clip_vitl14,cifar10,100,1,Maha,class pred,textures,maha_cp,71.3396,70.9927,0.347
clip_vitl14,cifar10,100,1,PCA RecError,class pred,textures,recerr_cp,71.7765,69.0579,2.7186
clip_vitl14,cifar10,100,1,PCA RecError,class,textures,recerr_class,71.7765,69.7079,2.0686
clip_vitl14,cifar10,100,1,MLS,global,svhn,mls,265.9963,266.0764,-0.0801
clip_vitl14,cifar10,100,1,Energy,global,svhn,energy,265.9935,266.0726,-0.0791
clip_vitl14,cifar10,100,1,MSR,global,svhn,msr,270.8932,271.5436,-0.6504
clip_vitl14,cifar10,100,1,GradNorm,global,svhn,gradnorm,272.692,266.855,5.837
clip_vitl14,cifar10,100,1,Maha,global,svhn,maha,272.8769,269.4158,3.4611
clip_vitl14,cifar10,100,1,GradNorm,class pred,svhn,gradnorm_cp,272.692,267.6461,5.0459
clip_vitl14,cifar10,100,1,Maha,class pred,svhn,maha_cp,272.8769,297.3975,-24.5206
clip_vitl14,cifar10,100,1,PCA RecError,class pred,svhn,recerr_cp,282.6889,274.7411,7.9479
clip_vitl14,cifar10,100,1,PCA RecError,class,svhn,recerr_class,282.6889,275.8772,6.8117
clip_vitl14,cifar10,100,2,MLS,global,cifar100,mls,134.3822,134.755,-0.3728
clip_vitl14,cifar10,100,2,Energy,global,cifar100,energy,134.3886,134.7595,-0.3709
clip_vitl14,cifar10,100,2,MSR,global,cifar100,msr,137.0026,137.3336,-0.331
clip_vitl14,cifar10,100,2,GradNorm,global,cifar100,gradnorm,190.8707,156.154,34.7167
clip_vitl14,cifar10,100,2,Maha,global,cifar100,maha,167.5379,153.2932,14.2447
clip_vitl14,cifar10,100,2,GradNorm,class pred,cifar100,gradnorm_cp,190.8707,163.4693,27.4014
clip_vitl14,cifar10,100,2,Maha,class pred,cifar100,maha_cp,167.5379,175.5941,-8.0562
clip_vitl14,cifar10,100,2,PCA RecError,class pred,cifar100,recerr_cp,173.29,156.372,16.918
clip_vitl14,cifar10,100,2,PCA RecError,class,cifar100,recerr_class,173.29,159.2401,14.0499
clip_vitl14,cifar10,100,2,MLS,global,tinyimagenet,mls,141.8619,142.8749,-1.013
clip_vitl14,cifar10,100,2,Energy,global,tinyimagenet,energy,141.8664,142.8784,-1.012
clip_vitl14,cifar10,100,2,MSR,global,tinyimagenet,msr,139.8411,139.9551,-0.114
clip_vitl14,cifar10,100,2,GradNorm,global,tinyimagenet,gradnorm,229.055,140.0145,89.0404
clip_vitl14,cifar10,100,2,Maha,global,tinyimagenet,maha,131.3615,129.4551,1.9064
clip_vitl14,cifar10,100,2,GradNorm,class pred,tinyimagenet,gradnorm_cp,229.055,140.3026,88.7524
clip_vitl14,cifar10,100,2,Maha,class pred,tinyimagenet,maha_cp,131.3615,133.2543,-1.8927
clip_vitl14,cifar10,100,2,PCA RecError,class pred,tinyimagenet,recerr_cp,131.7778,129.9033,1.8745
clip_vitl14,cifar10,100,2,PCA RecError,class,tinyimagenet,recerr_class,131.7778,130.281,1.4968
clip_vitl14,cifar10,100,2,MLS,global,lsun resize,mls,129.4409,130.0481,-0.6072
clip_vitl14,cifar10,100,2,Energy,global,lsun resize,energy,129.4503,130.0532,-0.6028
clip_vitl14,cifar10,100,2,MSR,global,lsun resize,msr,131.597,132.7062,-1.1091
clip_vitl14,cifar10,100,2,GradNorm,global,lsun resize,gradnorm,142.0631,133.7897,8.2734
clip_vitl14,cifar10,100,2,Maha,global,lsun resize,maha,134.8602,135.107,-0.2468
clip_vitl14,cifar10,100,2,GradNorm,class pred,lsun resize,gradnorm_cp,142.0631,153.1679,-11.1048
clip_vitl14,cifar10,100,2,Maha,class pred,lsun resize,maha_cp,134.8602,139.9626,-5.1025
clip_vitl14,cifar10,100,2,PCA RecError,class pred,lsun resize,recerr_cp,143.6036,138.4734,5.1302
clip_vitl14,cifar10,100,2,PCA RecError,class,lsun resize,recerr_class,143.6036,140.769,2.8346
clip_vitl14,cifar10,100,2,MLS,global,isun,mls,115.8107,116.428,-0.6172
clip_vitl14,cifar10,100,2,Energy,global,isun,energy,115.8196,116.4329,-0.6133
clip_vitl14,cifar10,100,2,MSR,global,isun,msr,117.9048,118.8715,-0.9667
clip_vitl14,cifar10,100,2,GradNorm,global,isun,gradnorm,129.8774,121.6535,8.2239
clip_vitl14,cifar10,100,2,Maha,global,isun,maha,123.6605,124.2656,-0.6051
clip_vitl14,cifar10,100,2,GradNorm,class pred,isun,gradnorm_cp,129.8774,143.8667,-13.9893
clip_vitl14,cifar10,100,2,Maha,class pred,isun,maha_cp,123.6605,129.0791,-5.4186
clip_vitl14,cifar10,100,2,PCA RecError,class pred,isun,recerr_cp,136.4428,128.1711,8.2717
clip_vitl14,cifar10,100,2,PCA RecError,class,isun,recerr_class,136.4428,131.4939,4.949
clip_vitl14,cifar10,100,2,MLS,global,places365,mls,140.5792,141.3381,-0.759
clip_vitl14,cifar10,100,2,Energy,global,places365,energy,140.5827,141.34,-0.7573
clip_vitl14,cifar10,100,2,MSR,global,places365,msr,138.7487,138.4694,0.2792
clip_vitl14,cifar10,100,2,GradNorm,global,places365,gradnorm,262.3644,129.9576,132.4068
clip_vitl14,cifar10,100,2,Maha,global,places365,maha,130.3662,128.7345,1.6318
clip_vitl14,cifar10,100,2,GradNorm,class pred,places365,gradnorm_cp,262.3644,131.9376,130.4268
clip_vitl14,cifar10,100,2,Maha,class pred,places365,maha_cp,130.3662,129.7018,0.6645
clip_vitl14,cifar10,100,2,PCA RecError,class pred,places365,recerr_cp,130.6823,129.0009,1.6814
clip_vitl14,cifar10,100,2,PCA RecError,class,places365,recerr_class,130.6823,129.3402,1.342
clip_vitl14,cifar10,100,2,MLS,global,lsun cropped,mls,127.9543,128.0787,-0.1244
clip_vitl14,cifar10,100,2,Energy,global,lsun cropped,energy,127.9567,128.0791,-0.1223
clip_vitl14,cifar10,100,2,MSR,global,lsun cropped,msr,131.6465,131.6577,-0.0111
clip_vitl14,cifar10,100,2,GradNorm,global,lsun cropped,gradnorm,139.4946,133.105,6.3895
clip_vitl14,cifar10,100,2,Maha,global,lsun cropped,maha,154.8337,140.2883,14.5454
clip_vitl14,cifar10,100,2,GradNorm,class pred,lsun cropped,gradnorm_cp,139.4946,136.4664,3.0282
clip_vitl14,cifar10,100,2,Maha,class pred,lsun cropped,maha_cp,154.8337,171.2082,-16.3745
clip_vitl14,cifar10,100,2,PCA RecError,class pred,lsun cropped,recerr_cp,180.7125,153.3394,27.3731
clip_vitl14,cifar10,100,2,PCA RecError,class,lsun cropped,recerr_class,180.7125,158.2629,22.4497
clip_vitl14,cifar10,100,2,MLS,global,textures,mls,68.4475,68.8206,-0.373
clip_vitl14,cifar10,100,2,Energy,global,textures,energy,68.4506,68.8219,-0.3713
clip_vitl14,cifar10,100,2,MSR,global,textures,msr,74.1421,74.6649,-0.5228
clip_vitl14,cifar10,100,2,GradNorm,global,textures,gradnorm,163.9619,68.1372,95.8248
clip_vitl14,cifar10,100,2,Maha,global,textures,maha,71.0422,68.2723,2.7699
clip_vitl14,cifar10,100,2,GradNorm,class pred,textures,gradnorm_cp,163.9619,68.5613,95.4007
clip_vitl14,cifar10,100,2,Maha,class pred,textures,maha_cp,71.0422,69.889,1.1532
clip_vitl14,cifar10,100,2,PCA RecError,class pred,textures,recerr_cp,71.5919,68.7431,2.8488
clip_vitl14,cifar10,100,2,PCA RecError,class,textures,recerr_class,71.5919,69.3129,2.279
clip_vitl14,cifar10,100,2,MLS,global,svhn,mls,265.7163,265.7967,-0.0805
clip_vitl14,cifar10,100,2,Energy,global,svhn,energy,265.7151,265.7935,-0.0783
clip_vitl14,cifar10,100,2,MSR,global,svhn,msr,270.413,270.8098,-0.3969
clip_vitl14,cifar10,100,2,GradNorm,global,svhn,gradnorm,272.6854,266.2534,6.4321
clip_vitl14,cifar10,100,2,Maha,global,svhn,maha,271.4682,272.0398,-0.5716
clip_vitl14,cifar10,100,2,GradNorm,class pred,svhn,gradnorm_cp,272.6854,266.7461,5.9393
clip_vitl14,cifar10,100,2,Maha,class pred,svhn,maha_cp,271.4682,288.5783,-17.1101
clip_vitl14,cifar10,100,2,PCA RecError,class pred,svhn,recerr_cp,281.6499,272.5545,9.0954
clip_vitl14,cifar10,100,2,PCA RecError,class,svhn,recerr_class,281.6499,274.4926,7.1573
clip_vitl14,cifar10,0,0,MLS,global,cifar100,mls,136.8504,137.0109,-0.1605
clip_vitl14,cifar10,0,0,Energy,global,cifar100,energy,136.9201,137.0788,-0.1587
clip_vitl14,cifar10,0,0,MSR,global,cifar100,msr,140.0067,139.2303,0.7764
clip_vitl14,cifar10,0,0,GradNorm,global,cifar100,gradnorm,164.353,143.8223,20.5307
clip_vitl14,cifar10,0,0,Maha,global,cifar100,maha,159.7815,150.3252,9.4563
clip_vitl14,cifar10,0,0,GradNorm,class pred,cifar100,gradnorm_cp,164.353,148.8388,15.5143
clip_vitl14,cifar10,0,0,Maha,class pred,cifar100,maha_cp,159.7815,155.6664,4.1151
clip_vitl14,cifar10,0,0,PCA RecError,class pred,cifar100,recerr_cp,168.3684,147.4223,20.9461
clip_vitl14,cifar10,0,0,PCA RecError,class,cifar100,recerr_class,168.3684,151.0123,17.3562
clip_vitl14,cifar10,0,0,MLS,global,tinyimagenet,mls,145.1141,145.9362,-0.822
clip_vitl14,cifar10,0,0,Energy,global,tinyimagenet,energy,145.1587,145.9777,-0.8189
clip_vitl14,cifar10,0,0,MSR,global,tinyimagenet,msr,148.8464,147.9912,0.8553
clip_vitl14,cifar10,0,0,GradNorm,global,tinyimagenet,gradnorm,196.2779,139.1495,57.1285
clip_vitl14,cifar10,0,0,Maha,global,tinyimagenet,maha,126.2534,125.5876,0.6659
clip_vitl14,cifar10,0,0,GradNorm,class pred,tinyimagenet,gradnorm_cp,196.2779,141.6929,54.585
clip_vitl14,cifar10,0,0,Maha,class pred,tinyimagenet,maha_cp,126.2534,126.0079,0.2455
clip_vitl14,cifar10,0,0,PCA RecError,class pred,tinyimagenet,recerr_cp,126.9274,125.3695,1.5579
clip_vitl14,cifar10,0,0,PCA RecError,class,tinyimagenet,recerr_class,126.9274,125.7658,1.1616
clip_vitl14,cifar10,0,0,MLS,global,lsun resize,mls,125.8354,125.8297,0.0057
clip_vitl14,cifar10,0,0,Energy,global,lsun resize,energy,125.8433,125.8337,0.0096
clip_vitl14,cifar10,0,0,MSR,global,lsun resize,msr,132.8464,132.5204,0.326
clip_vitl14,cifar10,0,0,GradNorm,global,lsun resize,gradnorm,132.9536,127.4719,5.4817
clip_vitl14,cifar10,0,0,Maha,global,lsun resize,maha,128.862,132.306,-3.4439
clip_vitl14,cifar10,0,0,GradNorm,class pred,lsun resize,gradnorm_cp,132.9536,128.1482,4.8054
clip_vitl14,cifar10,0,0,Maha,class pred,lsun resize,maha_cp,128.862,134.7331,-5.8711
clip_vitl14,cifar10,0,0,PCA RecError,class pred,lsun resize,recerr_cp,134.8159,128.2458,6.57
clip_vitl14,cifar10,0,0,PCA RecError,class,lsun resize,recerr_class,134.8159,129.3921,5.4238
clip_vitl14,cifar10,0,0,MLS,global,isun,mls,113.3379,113.1576,0.1803
clip_vitl14,cifar10,0,0,Energy,global,isun,energy,113.3458,113.1655,0.1803
clip_vitl14,cifar10,0,0,MSR,global,isun,msr,121.6559,119.9353,1.7206
clip_vitl14,cifar10,0,0,GradNorm,global,isun,gradnorm,121.6462,114.5532,7.093
clip_vitl14,cifar10,0,0,Maha,global,isun,maha,116.9837,121.6561,-4.6724
clip_vitl14,cifar10,0,0,GradNorm,class pred,isun,gradnorm_cp,121.6462,115.5981,6.0481
clip_vitl14,cifar10,0,0,Maha,class pred,isun,maha_cp,116.9837,126.3133,-9.3296
clip_vitl14,cifar10,0,0,PCA RecError,class pred,isun,recerr_cp,126.2078,116.2406,9.9671
clip_vitl14,cifar10,0,0,PCA RecError,class,isun,recerr_class,126.2078,117.8504,8.3574
clip_vitl14,cifar10,0,0,MLS,global,places365,mls,147.5542,149.2397,-1.6855
clip_vitl14,cifar10,0,0,Energy,global,places365,energy,147.5965,149.2848,-1.6883
clip_vitl14,cifar10,0,0,MSR,global,places365,msr,153.4661,153.2667,0.1994
clip_vitl14,cifar10,0,0,GradNorm,global,places365,gradnorm,225.8228,128.0006,97.8222
clip_vitl14,cifar10,0,0,Maha,global,places365,maha,125.6371,125.0905,0.5466
clip_vitl14,cifar10,0,0,GradNorm,class pred,places365,gradnorm_cp,225.8228,129.0413,96.7814
clip_vitl14,cifar10,0,0,Maha,class pred,places365,maha_cp,125.6371,125.1875,0.4496
clip_vitl14,cifar10,0,0,PCA RecError,class pred,places365,recerr_cp,125.9182,124.6984,1.2198
clip_vitl14,cifar10,0,0,PCA RecError,class,places365,recerr_class,125.9182,125.0181,0.9
clip_vitl14,cifar10,0,0,MLS,global,lsun cropped,mls,124.6358,124.5677,0.0681
clip_vitl14,cifar10,0,0,Energy,global,lsun cropped,energy,124.6385,124.5691,0.0694
clip_vitl14,cifar10,0,0,MSR,global,lsun cropped,msr,130.6944,129.9531,0.7413
clip_vitl14,cifar10,0,0,GradNorm,global,lsun cropped,gradnorm,130.2626,126.8339,3.4287
clip_vitl14,cifar10,0,0,Maha,global,lsun cropped,maha,145.8267,142.7832,3.0435
clip_vitl14,cifar10,0,0,GradNorm,class pred,lsun cropped,gradnorm_cp,130.2626,127.9887,2.2739
clip_vitl14,cifar10,0,0,Maha,class pred,lsun cropped,maha_cp,145.8267,153.0318,-7.2051
clip_vitl14,cifar10,0,0,PCA RecError,class pred,lsun cropped,recerr_cp,168.2163,140.7707,27.4456
clip_vitl14,cifar10,0,0,PCA RecError,class,lsun cropped,recerr_class,168.2163,146.5747,21.6416
clip_vitl14,cifar10,0,0,MLS,global,textures,mls,66.9029,67.1331,-0.2302
clip_vitl14,cifar10,0,0,Energy,global,textures,energy,66.938,67.179,-0.241
clip_vitl14,cifar10,0,0,MSR,global,textures,msr,74.9706,72.0596,2.911
clip_vitl14,cifar10,0,0,GradNorm,global,textures,gradnorm,122.3672,64.4759,57.8913
clip_vitl14,cifar10,0,0,Maha,global,textures,maha,65.5314,64.605,0.9264
clip_vitl14,cifar10,0,0,GradNorm,class pred,textures,gradnorm_cp,122.3672,63.906,58.4612
clip_vitl14,cifar10,0,0,Maha,class pred,textures,maha_cp,65.5314,64.7859,0.7455
clip_vitl14,cifar10,0,0,PCA RecError,class pred,textures,recerr_cp,66.0725,63.9893,2.0832
clip_vitl14,cifar10,0,0,PCA RecError,class,textures,recerr_class,66.0725,64.5336,1.5388
clip_vitl14,cifar10,0,0,MLS,global,svhn,mls,262.8396,262.7609,0.0786
clip_vitl14,cifar10,0,0,Energy,global,svhn,energy,262.8399,262.7635,0.0763
clip_vitl14,cifar10,0,0,MSR,global,svhn,msr,266.0383,265.4134,0.6249
clip_vitl14,cifar10,0,0,GradNorm,global,svhn,gradnorm,265.8292,263.0707,2.7586
clip_vitl14,cifar10,0,0,Maha,global,svhn,maha,267.4759,268.4757,-0.9998
clip_vitl14,cifar10,0,0,GradNorm,class pred,svhn,gradnorm_cp,265.8292,263.377,2.4523
clip_vitl14,cifar10,0,0,Maha,class pred,svhn,maha_cp,267.4759,273.8203,-6.3444
clip_vitl14,cifar10,0,0,PCA RecError,class pred,svhn,recerr_cp,275.9795,267.3413,8.6383
clip_vitl14,cifar10,0,0,PCA RecError,class,svhn,recerr_class,275.9795,269.0832,6.8964
clip_vitl14,cifar10,0,1,MLS,global,cifar100,mls,136.936,136.997,-0.061
clip_vitl14,cifar10,0,1,Energy,global,cifar100,energy,137.0015,137.0611,-0.0597
clip_vitl14,cifar10,0,1,MSR,global,cifar100,msr,141.6362,140.2625,1.3737
clip_vitl14,cifar10,0,1,GradNorm,global,cifar100,gradnorm,165.78,144.1728,21.6072
clip_vitl14,cifar10,0,1,Maha,global,cifar100,maha,160.0328,150.6424,9.3904
clip_vitl14,cifar10,0,1,GradNorm,class pred,cifar100,gradnorm_cp,165.78,149.6155,16.1645
clip_vitl14,cifar10,0,1,Maha,class pred,cifar100,maha_cp,160.0328,155.9553,4.0774
clip_vitl14,cifar10,0,1,PCA RecError,class pred,cifar100,recerr_cp,168.555,147.7022,20.8528
clip_vitl14,cifar10,0,1,PCA RecError,class,cifar100,recerr_class,168.555,151.2853,17.2697
clip_vitl14,cifar10,0,1,MLS,global,tinyimagenet,mls,144.9842,145.5728,-0.5886
clip_vitl14,cifar10,0,1,Energy,global,tinyimagenet,energy,145.0311,145.6173,-0.5862
clip_vitl14,cifar10,0,1,MSR,global,tinyimagenet,msr,149.9941,148.4413,1.5529
clip_vitl14,cifar10,0,1,GradNorm,global,tinyimagenet,gradnorm,198.4086,139.3329,59.0757
clip_vitl14,cifar10,0,1,Maha,global,tinyimagenet,maha,126.4745,125.807,0.6675
clip_vitl14,cifar10,0,1,GradNorm,class pred,tinyimagenet,gradnorm_cp,198.4086,141.9587,56.45
clip_vitl14,cifar10,0,1,Maha,class pred,tinyimagenet,maha_cp,126.4745,126.214,0.2604
clip_vitl14,cifar10,0,1,PCA RecError,class pred,tinyimagenet,recerr_cp,127.0997,125.5099,1.5899
clip_vitl14,cifar10,0,1,PCA RecError,class,tinyimagenet,recerr_class,127.0997,125.9178,1.182
clip_vitl14,cifar10,0,1,MLS,global,lsun resize,mls,126.2257,126.1711,0.0545
clip_vitl14,cifar10,0,1,Energy,global,lsun resize,energy,126.2329,126.1786,0.0543
clip_vitl14,cifar10,0,1,MSR,global,lsun resize,msr,134.5176,133.4182,1.0993
clip_vitl14,cifar10,0,1,GradNorm,global,lsun resize,gradnorm,133.7661,127.6077,6.1583
clip_vitl14,cifar10,0,1,Maha,global,lsun resize,maha,129.0897,132.6536,-3.5639
clip_vitl14,cifar10,0,1,GradNorm,class pred,lsun resize,gradnorm_cp,133.7661,128.1085,5.6575
clip_vitl14,cifar10,0,1,Maha,class pred,lsun resize,maha_cp,129.0897,134.8088,-5.7191
clip_vitl14,cifar10,0,1,PCA RecError,class pred,lsun resize,recerr_cp,134.9512,128.4284,6.5228
